 radius  wavelength  VZA  VAA  HDRF ARF
    100  0.6500  0.3500000E+02  0.1480000E+03  0.8469660E+00  0.8724337E+00
    100  0.6500  0.3500000E+02  0.1490000E+03  0.8463329E+00  0.8717815E+00
    100  0.6500  0.3500000E+02  0.1500000E+03  0.8457201E+00  0.8711503E+00
    100  0.6500  0.3500000E+02  0.1510000E+03  0.8451273E+00  0.8705397E+00
    100  0.6500  0.3500000E+02  0.1520000E+03  0.8445547E+00  0.8699498E+00
    100  0.6500  0.3500000E+02  0.1530000E+03  0.8440028E+00  0.8693814E+00
    100  0.6500  0.3500000E+02  0.1540000E+03  0.8434708E+00  0.8688334E+00
    100  0.6500  0.3500000E+02  0.1550000E+03  0.8429587E+00  0.8683059E+00
    100  0.6500  0.3500000E+02  0.1560000E+03  0.8424678E+00  0.8678002E+00
    100  0.6500  0.3500000E+02  0.1570000E+03  0.8419963E+00  0.8673145E+00
    100  0.6500  0.3500000E+02  0.1580000E+03  0.8415451E+00  0.8668497E+00
    100  0.6500  0.3500000E+02  0.1590000E+03  0.8411142E+00  0.8664058E+00
    100  0.6500  0.3500000E+02  0.1600000E+03  0.8407030E+00  0.8659824E+00
    100  0.6500  0.3500000E+02  0.1610000E+03  0.8403125E+00  0.8655801E+00
    100  0.6500  0.3500000E+02  0.1620000E+03  0.8399414E+00  0.8651978E+00
    100  0.6500  0.3500000E+02  0.1630000E+03  0.8395905E+00  0.8648364E+00
    100  0.6500  0.3500000E+02  0.1640000E+03  0.8392600E+00  0.8644959E+00
    100  0.6500  0.3500000E+02  0.1650000E+03  0.8389498E+00  0.8641764E+00
    100  0.6500  0.3500000E+02  0.1660000E+03  0.8386592E+00  0.8638771E+00
    100  0.6500  0.3500000E+02  0.1670000E+03  0.8383886E+00  0.8635983E+00
    100  0.6500  0.3500000E+02  0.1680000E+03  0.8381387E+00  0.8633409E+00
    100  0.6500  0.3500000E+02  0.1690000E+03  0.8379081E+00  0.8631034E+00
    100  0.6500  0.3500000E+02  0.1700000E+03  0.8376975E+00  0.8628864E+00
    100  0.6500  0.3500000E+02  0.1710000E+03  0.8375074E+00  0.8626906E+00
    100  0.6500  0.3500000E+02  0.1720000E+03  0.8373368E+00  0.8625149E+00
    100  0.6500  0.3500000E+02  0.1730000E+03  0.8371872E+00  0.8623608E+00
    100  0.6500  0.3500000E+02  0.1740000E+03  0.8370568E+00  0.8622264E+00
    100  0.6500  0.3500000E+02  0.1750000E+03  0.8369468E+00  0.8621132E+00
    100  0.6500  0.3500000E+02  0.1760000E+03  0.8368565E+00  0.8620202E+00
    100  0.6500  0.3500000E+02  0.1770000E+03  0.8367866E+00  0.8619482E+00
    100  0.6500  0.3500000E+02  0.1780000E+03  0.8367363E+00  0.8618964E+00
    100  0.6500  0.3500000E+02  0.1790000E+03  0.8367066E+00  0.8618658E+00
    100  0.6500  0.3500000E+02  0.1800000E+03  0.8366964E+00  0.8618553E+00
    100  0.6500  0.3400000E+02  0.0000000E+00  0.1069862E+01  0.1102032E+01
    100  0.6500  0.3400000E+02  0.1000000E+01  0.1069829E+01  0.1101998E+01
    100  0.6500  0.3400000E+02  0.2000000E+01  0.1069731E+01  0.1101897E+01
    100  0.6500  0.3400000E+02  0.3000000E+01  0.1069567E+01  0.1101729E+01
    100  0.6500  0.3400000E+02  0.4000000E+01  0.1069339E+01  0.1101493E+01
    100  0.6500  0.3400000E+02  0.5000000E+01  0.1069044E+01  0.1101190E+01
    100  0.6500  0.3400000E+02  0.6000000E+01  0.1068686E+01  0.1100820E+01
    100  0.6500  0.3400000E+02  0.7000000E+01  0.1068262E+01  0.1100384E+01
    100  0.6500  0.3400000E+02  0.8000000E+01  0.1067775E+01  0.1099882E+01
    100  0.6500  0.3400000E+02  0.9000000E+01  0.1067223E+01  0.1099314E+01
    100  0.6500  0.3400000E+02  0.1000000E+02  0.1066609E+01  0.1098681E+01
    100  0.6500  0.3400000E+02  0.1100000E+02  0.1065933E+01  0.1097984E+01
    100  0.6500  0.3400000E+02  0.1200000E+02  0.1065194E+01  0.1097223E+01
    100  0.6500  0.3400000E+02  0.1300000E+02  0.1064394E+01  0.1096399E+01
    100  0.6500  0.3400000E+02  0.1400000E+02  0.1063533E+01  0.1095513E+01
    100  0.6500  0.3400000E+02  0.1500000E+02  0.1062614E+01  0.1094566E+01
    100  0.6500  0.3400000E+02  0.1600000E+02  0.1061636E+01  0.1093559E+01
    100  0.6500  0.3400000E+02  0.1700000E+02  0.1060601E+01  0.1092492E+01
    100  0.6500  0.3400000E+02  0.1800000E+02  0.1059509E+01  0.1091367E+01
    100  0.6500  0.3400000E+02  0.1900000E+02  0.1058362E+01  0.1090186E+01
    100  0.6500  0.3400000E+02  0.2000000E+02  0.1057161E+01  0.1088949E+01
    100  0.6500  0.3400000E+02  0.2100000E+02  0.1055907E+01  0.1087657E+01
    100  0.6500  0.3400000E+02  0.2200000E+02  0.1054601E+01  0.1086312E+01
    100  0.6500  0.3400000E+02  0.2300000E+02  0.1053246E+01  0.1084916E+01
    100  0.6500  0.3400000E+02  0.2400000E+02  0.1051842E+01  0.1083470E+01
    100  0.6500  0.3400000E+02  0.2500000E+02  0.1050390E+01  0.1081974E+01
    100  0.6500  0.3400000E+02  0.2600000E+02  0.1048892E+01  0.1080432E+01
    100  0.6500  0.3400000E+02  0.2700000E+02  0.1047350E+01  0.1078843E+01
    100  0.6500  0.3400000E+02  0.2800000E+02  0.1045765E+01  0.1077210E+01
    100  0.6500  0.3400000E+02  0.2900000E+02  0.1044138E+01  0.1075535E+01
    100  0.6500  0.3400000E+02  0.3000000E+02  0.1042471E+01  0.1073818E+01
    100  0.6500  0.3400000E+02  0.3100000E+02  0.1040766E+01  0.1072061E+01
    100  0.6500  0.3400000E+02  0.3200000E+02  0.1039024E+01  0.1070267E+01
    100  0.6500  0.3400000E+02  0.3300000E+02  0.1037246E+01  0.1068435E+01
    100  0.6500  0.3400000E+02  0.3400000E+02  0.1035435E+01  0.1066569E+01
    100  0.6500  0.3400000E+02  0.3500000E+02  0.1033591E+01  0.1064670E+01
    100  0.6500  0.3400000E+02  0.3600000E+02  0.1031717E+01  0.1062740E+01
    100  0.6500  0.3400000E+02  0.3700000E+02  0.1029812E+01  0.1060778E+01
    100  0.6500  0.3400000E+02  0.3800000E+02  0.1027882E+01  0.1058789E+01
    100  0.6500  0.3400000E+02  0.3900000E+02  0.1025924E+01  0.1056773E+01
    100  0.6500  0.3400000E+02  0.4000000E+02  0.1023943E+01  0.1054732E+01
    100  0.6500  0.3400000E+02  0.4100000E+02  0.1021939E+01  0.1052667E+01
    100  0.6500  0.3400000E+02  0.4200000E+02  0.1019913E+01  0.1050581E+01
    100  0.6500  0.3400000E+02  0.4300000E+02  0.1017867E+01  0.1048474E+01
    100  0.6500  0.3400000E+02  0.4400000E+02  0.1015803E+01  0.1046348E+01
    100  0.6500  0.3400000E+02  0.4500000E+02  0.1013723E+01  0.1044204E+01
    100  0.6500  0.3400000E+02  0.4600000E+02  0.1011626E+01  0.1042045E+01
    100  0.6500  0.3400000E+02  0.4700000E+02  0.1009516E+01  0.1039871E+01
    100  0.6500  0.3400000E+02  0.4800000E+02  0.1007393E+01  0.1037684E+01
    100  0.6500  0.3400000E+02  0.4900000E+02  0.1005258E+01  0.1035486E+01
    100  0.6500  0.3400000E+02  0.5000000E+02  0.1003113E+01  0.1033276E+01
    100  0.6500  0.3400000E+02  0.5100000E+02  0.1000960E+01  0.1031058E+01
    100  0.6500  0.3400000E+02  0.5200000E+02  0.9987978E+00  0.1028831E+01
    100  0.6500  0.3400000E+02  0.5300000E+02  0.9966294E+00  0.1026597E+01
    100  0.6500  0.3400000E+02  0.5400000E+02  0.9944552E+00  0.1024358E+01
    100  0.6500  0.3400000E+02  0.5500000E+02  0.9922764E+00  0.1022113E+01
    100  0.6500  0.3400000E+02  0.5600000E+02  0.9900937E+00  0.1019865E+01
    100  0.6500  0.3400000E+02  0.5700000E+02  0.9879092E+00  0.1017615E+01
    100  0.6500  0.3400000E+02  0.5800000E+02  0.9857222E+00  0.1015362E+01
    100  0.6500  0.3400000E+02  0.5900000E+02  0.9835351E+00  0.1013109E+01
    100  0.6500  0.3400000E+02  0.6000000E+02  0.9813480E+00  0.1010857E+01
    100  0.6500  0.3400000E+02  0.6100000E+02  0.9791620E+00  0.1008605E+01
    100  0.6500  0.3400000E+02  0.6200000E+02  0.9769778E+00  0.1006355E+01
    100  0.6500  0.3400000E+02  0.6300000E+02  0.9747977E+00  0.1004109E+01
    100  0.6500  0.3400000E+02  0.6400000E+02  0.9726210E+00  0.1001867E+01
    100  0.6500  0.3400000E+02  0.6500000E+02  0.9704493E+00  0.9996300E+00
    100  0.6500  0.3400000E+02  0.6600000E+02  0.9682838E+00  0.9973993E+00
    100  0.6500  0.3400000E+02  0.6700000E+02  0.9661247E+00  0.9951754E+00
    100  0.6500  0.3400000E+02  0.6800000E+02  0.9639738E+00  0.9929598E+00
    100  0.6500  0.3400000E+02  0.6900000E+02  0.9618312E+00  0.9907528E+00
    100  0.6500  0.3400000E+02  0.7000000E+02  0.9596976E+00  0.9885550E+00
    100  0.6500  0.3400000E+02  0.7100000E+02  0.9575745E+00  0.9863681E+00
    100  0.6500  0.3400000E+02  0.7200000E+02  0.9554622E+00  0.9841922E+00
    100  0.6500  0.3400000E+02  0.7300000E+02  0.9533613E+00  0.9820282E+00
    100  0.6500  0.3400000E+02  0.7400000E+02  0.9512727E+00  0.9798768E+00
    100  0.6500  0.3400000E+02  0.7500000E+02  0.9491968E+00  0.9777384E+00
    100  0.6500  0.3400000E+02  0.7600000E+02  0.9471342E+00  0.9756138E+00
    100  0.6500  0.3400000E+02  0.7700000E+02  0.9450851E+00  0.9735031E+00
    100  0.6500  0.3400000E+02  0.7800000E+02  0.9430505E+00  0.9714074E+00
    100  0.6500  0.3400000E+02  0.7900000E+02  0.9410300E+00  0.9693260E+00
    100  0.6500  0.3400000E+02  0.8000000E+02  0.9390251E+00  0.9672609E+00
    100  0.6500  0.3400000E+02  0.8100000E+02  0.9370351E+00  0.9652110E+00
    100  0.6500  0.3400000E+02  0.8200000E+02  0.9350609E+00  0.9631774E+00
    100  0.6500  0.3400000E+02  0.8300000E+02  0.9331028E+00  0.9611605E+00
    100  0.6500  0.3400000E+02  0.8400000E+02  0.9311612E+00  0.9591606E+00
    100  0.6500  0.3400000E+02  0.8500000E+02  0.9292365E+00  0.9571779E+00
    100  0.6500  0.3400000E+02  0.8600000E+02  0.9273291E+00  0.9552132E+00
    100  0.6500  0.3400000E+02  0.8700000E+02  0.9254391E+00  0.9532664E+00
    100  0.6500  0.3400000E+02  0.8800000E+02  0.9235672E+00  0.9513382E+00
    100  0.6500  0.3400000E+02  0.8900000E+02  0.9217137E+00  0.9494290E+00
    100  0.6500  0.3400000E+02  0.9000000E+02  0.9198785E+00  0.9475386E+00
    100  0.6500  0.3400000E+02  0.9100000E+02  0.9180627E+00  0.9456681E+00
    100  0.6500  0.3400000E+02  0.9200000E+02  0.9162658E+00  0.9438173E+00
    100  0.6500  0.3400000E+02  0.9300000E+02  0.9144886E+00  0.9419866E+00
    100  0.6500  0.3400000E+02  0.9400000E+02  0.9127312E+00  0.9401763E+00
    100  0.6500  0.3400000E+02  0.9500000E+02  0.9109938E+00  0.9383867E+00
    100  0.6500  0.3400000E+02  0.9600000E+02  0.9092764E+00  0.9366176E+00
    100  0.6500  0.3400000E+02  0.9700000E+02  0.9075786E+00  0.9348688E+00
    100  0.6500  0.3400000E+02  0.9800000E+02  0.9059016E+00  0.9331414E+00
    100  0.6500  0.3400000E+02  0.9900000E+02  0.9042450E+00  0.9314350E+00
    100  0.6500  0.3400000E+02  0.1000000E+03  0.9026088E+00  0.9297495E+00
    100  0.6500  0.3400000E+02  0.1010000E+03  0.9009928E+00  0.9280849E+00
    100  0.6500  0.3400000E+02  0.1020000E+03  0.8993966E+00  0.9264408E+00
    100  0.6500  0.3400000E+02  0.1030000E+03  0.8978220E+00  0.9248188E+00
    100  0.6500  0.3400000E+02  0.1040000E+03  0.8962671E+00  0.9232172E+00
    100  0.6500  0.3400000E+02  0.1050000E+03  0.8947334E+00  0.9216374E+00
    100  0.6500  0.3400000E+02  0.1060000E+03  0.8932203E+00  0.9200788E+00
    100  0.6500  0.3400000E+02  0.1070000E+03  0.8917283E+00  0.9185419E+00
    100  0.6500  0.3400000E+02  0.1080000E+03  0.8902574E+00  0.9170268E+00
    100  0.6500  0.3400000E+02  0.1090000E+03  0.8888078E+00  0.9155335E+00
    100  0.6500  0.3400000E+02  0.1100000E+03  0.8873789E+00  0.9140617E+00
    100  0.6500  0.3400000E+02  0.1110000E+03  0.8859717E+00  0.9126123E+00
    100  0.6500  0.3400000E+02  0.1120000E+03  0.8845860E+00  0.9111848E+00
    100  0.6500  0.3400000E+02  0.1130000E+03  0.8832219E+00  0.9097797E+00
    100  0.6500  0.3400000E+02  0.1140000E+03  0.8818792E+00  0.9083967E+00
    100  0.6500  0.3400000E+02  0.1150000E+03  0.8805583E+00  0.9070359E+00
    100  0.6500  0.3400000E+02  0.1160000E+03  0.8792587E+00  0.9056973E+00
    100  0.6500  0.3400000E+02  0.1170000E+03  0.8779806E+00  0.9043808E+00
    100  0.6500  0.3400000E+02  0.1180000E+03  0.8767238E+00  0.9030862E+00
    100  0.6500  0.3400000E+02  0.1190000E+03  0.8754882E+00  0.9018134E+00
    100  0.6500  0.3400000E+02  0.1200000E+03  0.8742745E+00  0.9005632E+00
    100  0.6500  0.3400000E+02  0.1210000E+03  0.8730811E+00  0.8993340E+00
    100  0.6500  0.3400000E+02  0.1220000E+03  0.8719094E+00  0.8981270E+00
    100  0.6500  0.3400000E+02  0.1230000E+03  0.8707582E+00  0.8969413E+00
    100  0.6500  0.3400000E+02  0.1240000E+03  0.8696284E+00  0.8957774E+00
    100  0.6500  0.3400000E+02  0.1250000E+03  0.8685194E+00  0.8946351E+00
    100  0.6500  0.3400000E+02  0.1260000E+03  0.8674314E+00  0.8935144E+00
    100  0.6500  0.3400000E+02  0.1270000E+03  0.8663641E+00  0.8924150E+00
    100  0.6500  0.3400000E+02  0.1280000E+03  0.8653181E+00  0.8913375E+00
    100  0.6500  0.3400000E+02  0.1290000E+03  0.8642929E+00  0.8902815E+00
    100  0.6500  0.3400000E+02  0.1300000E+03  0.8632887E+00  0.8892471E+00
    100  0.6500  0.3400000E+02  0.1310000E+03  0.8623056E+00  0.8882345E+00
    100  0.6500  0.3400000E+02  0.1320000E+03  0.8613435E+00  0.8872434E+00
    100  0.6500  0.3400000E+02  0.1330000E+03  0.8604026E+00  0.8862743E+00
    100  0.6500  0.3400000E+02  0.1340000E+03  0.8594828E+00  0.8853268E+00
    100  0.6500  0.3400000E+02  0.1350000E+03  0.8585842E+00  0.8844011E+00
    100  0.6500  0.3400000E+02  0.1360000E+03  0.8577059E+00  0.8834965E+00
    100  0.6500  0.3400000E+02  0.1370000E+03  0.8568490E+00  0.8826138E+00
    100  0.6500  0.3400000E+02  0.1380000E+03  0.8560123E+00  0.8817520E+00
    100  0.6500  0.3400000E+02  0.1390000E+03  0.8551967E+00  0.8809118E+00
    100  0.6500  0.3400000E+02  0.1400000E+03  0.8544020E+00  0.8800933E+00
    100  0.6500  0.3400000E+02  0.1410000E+03  0.8536269E+00  0.8792948E+00
    100  0.6500  0.3400000E+02  0.1420000E+03  0.8528721E+00  0.8785173E+00
    100  0.6500  0.3400000E+02  0.1430000E+03  0.8521379E+00  0.8777610E+00
    100  0.6500  0.3400000E+02  0.1440000E+03  0.8514234E+00  0.8770251E+00
    100  0.6500  0.3400000E+02  0.1450000E+03  0.8507292E+00  0.8763101E+00
    100  0.6500  0.3400000E+02  0.1460000E+03  0.8500546E+00  0.8756152E+00
    100  0.6500  0.3400000E+02  0.1470000E+03  0.8493998E+00  0.8749406E+00
    100  0.6500  0.3400000E+02  0.1480000E+03  0.8487647E+00  0.8742864E+00
    100  0.6500  0.3400000E+02  0.1490000E+03  0.8481495E+00  0.8736528E+00
    100  0.6500  0.3400000E+02  0.1500000E+03  0.8475537E+00  0.8730390E+00
    100  0.6500  0.3400000E+02  0.1510000E+03  0.8469771E+00  0.8724450E+00
    100  0.6500  0.3400000E+02  0.1520000E+03  0.8464204E+00  0.8718717E+00
    100  0.6500  0.3400000E+02  0.1530000E+03  0.8458831E+00  0.8713182E+00
    100  0.6500  0.3400000E+02  0.1540000E+03  0.8453653E+00  0.8707849E+00
    100  0.6500  0.3400000E+02  0.1550000E+03  0.8448670E+00  0.8702715E+00
    100  0.6500  0.3400000E+02  0.1560000E+03  0.8443880E+00  0.8697781E+00
    100  0.6500  0.3400000E+02  0.1570000E+03  0.8439282E+00  0.8693045E+00
    100  0.6500  0.3400000E+02  0.1580000E+03  0.8434880E+00  0.8688511E+00
    100  0.6500  0.3400000E+02  0.1590000E+03  0.8430672E+00  0.8684176E+00
    100  0.6500  0.3400000E+02  0.1600000E+03  0.8426660E+00  0.8680043E+00
    100  0.6500  0.3400000E+02  0.1610000E+03  0.8422839E+00  0.8676108E+00
    100  0.6500  0.3400000E+02  0.1620000E+03  0.8419217E+00  0.8672376E+00
    100  0.6500  0.3400000E+02  0.1630000E+03  0.8415785E+00  0.8668842E+00
    100  0.6500  0.3400000E+02  0.1640000E+03  0.8412551E+00  0.8665510E+00
    100  0.6500  0.3400000E+02  0.1650000E+03  0.8409510E+00  0.8662378E+00
    100  0.6500  0.3400000E+02  0.1660000E+03  0.8406663E+00  0.8659446E+00
    100  0.6500  0.3400000E+02  0.1670000E+03  0.8404013E+00  0.8656715E+00
    100  0.6500  0.3400000E+02  0.1680000E+03  0.8401561E+00  0.8654189E+00
    100  0.6500  0.3400000E+02  0.1690000E+03  0.8399296E+00  0.8651857E+00
    100  0.6500  0.3400000E+02  0.1700000E+03  0.8397234E+00  0.8649732E+00
    100  0.6500  0.3400000E+02  0.1710000E+03  0.8395370E+00  0.8647813E+00
    100  0.6500  0.3400000E+02  0.1720000E+03  0.8393697E+00  0.8646089E+00
    100  0.6500  0.3400000E+02  0.1730000E+03  0.8392223E+00  0.8644571E+00
    100  0.6500  0.3400000E+02  0.1740000E+03  0.8390945E+00  0.8643255E+00
    100  0.6500  0.3400000E+02  0.1750000E+03  0.8389866E+00  0.8642144E+00
    100  0.6500  0.3400000E+02  0.1760000E+03  0.8388977E+00  0.8641227E+00
    100  0.6500  0.3400000E+02  0.1770000E+03  0.8388290E+00  0.8640519E+00
    100  0.6500  0.3400000E+02  0.1780000E+03  0.8387796E+00  0.8640012E+00
    100  0.6500  0.3400000E+02  0.1790000E+03  0.8387504E+00  0.8639711E+00
    100  0.6500  0.3400000E+02  0.1800000E+03  0.8387404E+00  0.8639607E+00
    100  0.6500  0.3300000E+02  0.0000000E+00  0.1061182E+01  0.1093091E+01
    100  0.6500  0.3300000E+02  0.1000000E+01  0.1061152E+01  0.1093060E+01
    100  0.6500  0.3300000E+02  0.2000000E+01  0.1061060E+01  0.1092965E+01
    100  0.6500  0.3300000E+02  0.3000000E+01  0.1060908E+01  0.1092808E+01
    100  0.6500  0.3300000E+02  0.4000000E+01  0.1060694E+01  0.1092589E+01
    100  0.6500  0.3300000E+02  0.5000000E+01  0.1060420E+01  0.1092306E+01
    100  0.6500  0.3300000E+02  0.6000000E+01  0.1060086E+01  0.1091962E+01
    100  0.6500  0.3300000E+02  0.7000000E+01  0.1059692E+01  0.1091556E+01
    100  0.6500  0.3300000E+02  0.8000000E+01  0.1059238E+01  0.1091088E+01
    100  0.6500  0.3300000E+02  0.9000000E+01  0.1058724E+01  0.1090559E+01
    100  0.6500  0.3300000E+02  0.1000000E+02  0.1058151E+01  0.1089969E+01
    100  0.6500  0.3300000E+02  0.1100000E+02  0.1057521E+01  0.1089319E+01
    100  0.6500  0.3300000E+02  0.1200000E+02  0.1056831E+01  0.1088609E+01
    100  0.6500  0.3300000E+02  0.1300000E+02  0.1056086E+01  0.1087841E+01
    100  0.6500  0.3300000E+02  0.1400000E+02  0.1055283E+01  0.1087014E+01
    100  0.6500  0.3300000E+02  0.1500000E+02  0.1054424E+01  0.1086130E+01
    100  0.6500  0.3300000E+02  0.1600000E+02  0.1053511E+01  0.1085189E+01
    100  0.6500  0.3300000E+02  0.1700000E+02  0.1052543E+01  0.1084192E+01
    100  0.6500  0.3300000E+02  0.1800000E+02  0.1051522E+01  0.1083140E+01
    100  0.6500  0.3300000E+02  0.1900000E+02  0.1050449E+01  0.1082035E+01
    100  0.6500  0.3300000E+02  0.2000000E+02  0.1049325E+01  0.1080877E+01
    100  0.6500  0.3300000E+02  0.2100000E+02  0.1048151E+01  0.1079668E+01
    100  0.6500  0.3300000E+02  0.2200000E+02  0.1046928E+01  0.1078409E+01
    100  0.6500  0.3300000E+02  0.2300000E+02  0.1045658E+01  0.1077100E+01
    100  0.6500  0.3300000E+02  0.2400000E+02  0.1044341E+01  0.1075743E+01
    100  0.6500  0.3300000E+02  0.2500000E+02  0.1042979E+01  0.1074341E+01
    100  0.6500  0.3300000E+02  0.2600000E+02  0.1041574E+01  0.1072893E+01
    100  0.6500  0.3300000E+02  0.2700000E+02  0.1040125E+01  0.1071401E+01
    100  0.6500  0.3300000E+02  0.2800000E+02  0.1038636E+01  0.1069867E+01
    100  0.6500  0.3300000E+02  0.2900000E+02  0.1037108E+01  0.1068293E+01
    100  0.6500  0.3300000E+02  0.3000000E+02  0.1035541E+01  0.1066679E+01
    100  0.6500  0.3300000E+02  0.3100000E+02  0.1033938E+01  0.1065027E+01
    100  0.6500  0.3300000E+02  0.3200000E+02  0.1032299E+01  0.1063339E+01
    100  0.6500  0.3300000E+02  0.3300000E+02  0.1030626E+01  0.1061617E+01
    100  0.6500  0.3300000E+02  0.3400000E+02  0.1028922E+01  0.1059861E+01
    100  0.6500  0.3300000E+02  0.3500000E+02  0.1027187E+01  0.1058073E+01
    100  0.6500  0.3300000E+02  0.3600000E+02  0.1025422E+01  0.1056255E+01
    100  0.6500  0.3300000E+02  0.3700000E+02  0.1023629E+01  0.1054409E+01
    100  0.6500  0.3300000E+02  0.3800000E+02  0.1021811E+01  0.1052536E+01
    100  0.6500  0.3300000E+02  0.3900000E+02  0.1019967E+01  0.1050637E+01
    100  0.6500  0.3300000E+02  0.4000000E+02  0.1018100E+01  0.1048714E+01
    100  0.6500  0.3300000E+02  0.4100000E+02  0.1016212E+01  0.1046768E+01
    100  0.6500  0.3300000E+02  0.4200000E+02  0.1014302E+01  0.1044802E+01
    100  0.6500  0.3300000E+02  0.4300000E+02  0.1012374E+01  0.1042816E+01
    100  0.6500  0.3300000E+02  0.4400000E+02  0.1010429E+01  0.1040811E+01
    100  0.6500  0.3300000E+02  0.4500000E+02  0.1008466E+01  0.1038790E+01
    100  0.6500  0.3300000E+02  0.4600000E+02  0.1006489E+01  0.1036753E+01
    100  0.6500  0.3300000E+02  0.4700000E+02  0.1004497E+01  0.1034701E+01
    100  0.6500  0.3300000E+02  0.4800000E+02  0.1002493E+01  0.1032637E+01
    100  0.6500  0.3300000E+02  0.4900000E+02  0.1000477E+01  0.1030561E+01
    100  0.6500  0.3300000E+02  0.5000000E+02  0.9984515E+00  0.1028474E+01
    100  0.6500  0.3300000E+02  0.5100000E+02  0.9964160E+00  0.1026377E+01
    100  0.6500  0.3300000E+02  0.5200000E+02  0.9943720E+00  0.1024272E+01
    100  0.6500  0.3300000E+02  0.5300000E+02  0.9923208E+00  0.1022159E+01
    100  0.6500  0.3300000E+02  0.5400000E+02  0.9902633E+00  0.1020040E+01
    100  0.6500  0.3300000E+02  0.5500000E+02  0.9882006E+00  0.1017915E+01
    100  0.6500  0.3300000E+02  0.5600000E+02  0.9861329E+00  0.1015785E+01
    100  0.6500  0.3300000E+02  0.5700000E+02  0.9840620E+00  0.1013652E+01
    100  0.6500  0.3300000E+02  0.5800000E+02  0.9819887E+00  0.1011516E+01
    100  0.6500  0.3300000E+02  0.5900000E+02  0.9799136E+00  0.1009379E+01
    100  0.6500  0.3300000E+02  0.6000000E+02  0.9778377E+00  0.1007241E+01
    100  0.6500  0.3300000E+02  0.6100000E+02  0.9757621E+00  0.1005103E+01
    100  0.6500  0.3300000E+02  0.6200000E+02  0.9736876E+00  0.1002966E+01
    100  0.6500  0.3300000E+02  0.6300000E+02  0.9716157E+00  0.1000831E+01
    100  0.6500  0.3300000E+02  0.6400000E+02  0.9695462E+00  0.9986997E+00
    100  0.6500  0.3300000E+02  0.6500000E+02  0.9674813E+00  0.9965727E+00
    100  0.6500  0.3300000E+02  0.6600000E+02  0.9654209E+00  0.9944504E+00
    100  0.6500  0.3300000E+02  0.6700000E+02  0.9633662E+00  0.9923339E+00
    100  0.6500  0.3300000E+02  0.6800000E+02  0.9613180E+00  0.9902241E+00
    100  0.6500  0.3300000E+02  0.6900000E+02  0.9592775E+00  0.9881222E+00
    100  0.6500  0.3300000E+02  0.7000000E+02  0.9572453E+00  0.9860290E+00
    100  0.6500  0.3300000E+02  0.7100000E+02  0.9552222E+00  0.9839450E+00
    100  0.6500  0.3300000E+02  0.7200000E+02  0.9532083E+00  0.9818705E+00
    100  0.6500  0.3300000E+02  0.7300000E+02  0.9512050E+00  0.9798070E+00
    100  0.6500  0.3300000E+02  0.7400000E+02  0.9492124E+00  0.9777545E+00
    100  0.6500  0.3300000E+02  0.7500000E+02  0.9472313E+00  0.9757138E+00
    100  0.6500  0.3300000E+02  0.7600000E+02  0.9452620E+00  0.9736853E+00
    100  0.6500  0.3300000E+02  0.7700000E+02  0.9433053E+00  0.9716697E+00
    100  0.6500  0.3300000E+02  0.7800000E+02  0.9413611E+00  0.9696671E+00
    100  0.6500  0.3300000E+02  0.7900000E+02  0.9394304E+00  0.9676783E+00
    100  0.6500  0.3300000E+02  0.8000000E+02  0.9375129E+00  0.9657032E+00
    100  0.6500  0.3300000E+02  0.8100000E+02  0.9356100E+00  0.9637431E+00
    100  0.6500  0.3300000E+02  0.8200000E+02  0.9337208E+00  0.9617971E+00
    100  0.6500  0.3300000E+02  0.8300000E+02  0.9318467E+00  0.9598667E+00
    100  0.6500  0.3300000E+02  0.8400000E+02  0.9299879E+00  0.9579520E+00
    100  0.6500  0.3300000E+02  0.8500000E+02  0.9281444E+00  0.9560530E+00
    100  0.6500  0.3300000E+02  0.8600000E+02  0.9263165E+00  0.9541702E+00
    100  0.6500  0.3300000E+02  0.8700000E+02  0.9245050E+00  0.9523042E+00
    100  0.6500  0.3300000E+02  0.8800000E+02  0.9227104E+00  0.9504556E+00
    100  0.6500  0.3300000E+02  0.8900000E+02  0.9209326E+00  0.9486244E+00
    100  0.6500  0.3300000E+02  0.9000000E+02  0.9191722E+00  0.9468111E+00
    100  0.6500  0.3300000E+02  0.9100000E+02  0.9174293E+00  0.9450157E+00
    100  0.6500  0.3300000E+02  0.9200000E+02  0.9157045E+00  0.9432390E+00
    100  0.6500  0.3300000E+02  0.9300000E+02  0.9139978E+00  0.9414811E+00
    100  0.6500  0.3300000E+02  0.9400000E+02  0.9123099E+00  0.9397423E+00
    100  0.6500  0.3300000E+02  0.9500000E+02  0.9106401E+00  0.9380224E+00
    100  0.6500  0.3300000E+02  0.9600000E+02  0.9089893E+00  0.9363219E+00
    100  0.6500  0.3300000E+02  0.9700000E+02  0.9073574E+00  0.9346409E+00
    100  0.6500  0.3300000E+02  0.9800000E+02  0.9057447E+00  0.9329798E+00
    100  0.6500  0.3300000E+02  0.9900000E+02  0.9041505E+00  0.9313376E+00
    100  0.6500  0.3300000E+02  0.1000000E+03  0.9025759E+00  0.9297156E+00
    100  0.6500  0.3300000E+02  0.1010000E+03  0.9010201E+00  0.9281131E+00
    100  0.6500  0.3300000E+02  0.1020000E+03  0.8994839E+00  0.9265307E+00
